50,100,150,200,250,300,350,400,BS
1.0194135634,1.03467019905,1.03459396349,1.03787346552,1.04125407261,1.03145985288,1.04227802974,1.03929025576,1.07254372179
2.29918835629,2.3510022844,2.35689296944,2.35807273958,2.35328684217,2.34925382526,2.35949450554,2.36170481721,2.42456167036
4.00906402729,4.02027230185,4.002801394,4.0087483421,3.98255310251,3.99482877928,4.00070533287,4.00050180233,4.1125178604
2.13850321126,2.24150261015,2.23795235216,2.21748323573,2.23964950167,2.24006857807,2.23485876759,2.23154737571,2.31214925984
2.59557188425,2.57599168198,2.57944437898,2.6124611554,2.60062802314,2.59575415486,2.6045323259,2.60705484679,2.69270574337
6.31754280835,6.30117179508,6.22106313465,6.27449854846,6.28166411792,6.28014739563,6.27462324314,6.26334295063,6.42768043473
10.9758014333,10.8856607908,10.9239415808,10.9160417887,10.896779417,10.8613630407,10.9050603116,10.9092510859,11.1430898336
12.2899363962,12.13444771,12.1061001167,12.1473372339,12.1857839204,12.1944173004,12.1655909528,12.1775369782,12.4453498349
13.3971385078,13.4272400879,13.4031254838,13.3992555883,13.3764955548,13.3355227319,13.3831139735,13.36566794,13.6619911086
15.0222299508,15.278478476,15.2591652287,15.2014781521,15.278113526,15.2784698982,15.2402687061,15.2789593759,15.5900167111
17.0165579386,16.90261415,16.9695460798,17.0024872608,16.9640661004,16.9673531892,16.9785530879,16.9594966089,17.3239664474
21.1578083552,21.0843155932,20.9748813346,21.0917140614,21.03879054,21.0747448653,21.0299951084,21.0713230019,21.4823943218
23.2942030767,23.4147053165,23.5271162208,23.4396058725,23.4984605525,23.4266063842,23.4881323399,23.4642839499,23.9360436442
25.9977909248,26.0620918986,25.9440939587,26.0038102368,25.9227625643,25.9908518301,25.9642408892,25.9494472433,26.4742992235
29.0232528576,28.8276497151,28.8490536774,28.7860750765,28.8445257885,28.8029430841,28.7934167443,28.8256035303,29.3626832685
32.1588473006,32.0013441971,32.0408968782,32.0541105954,31.9774131933,32.0092895968,32.033602566,32.0207641595,32.6124842897
35.1041804633,35.3906950216,35.2795100145,35.2488793512,35.3073933544,35.3062569,35.2789086341,35.2398141322,35.9291568759
39.1698032153,39.0611615437,39.1586950545,39.1463345362,39.1071738475,39.0621405284,39.0728336483,39.0995224084,39.8010125776
42.9445205179,42.7500913264,42.6488720745,42.6539021468,42.6992845398,42.7171010738,42.7216886711,42.7194655853,43.4557626679
47.4541577182,47.4230460085,47.3945091744,47.3731946516,47.3568059004,47.3437499464,47.3330411659,47.3240516708,48.1333827076
