St
2.1573504218980655
2.1910322386710326
2.2252399156703278
2.259981662933417
2.2952658186776733
2.3311008513015987
2.3674953614172844
2.4044580839146104
2.4419978900576655
2.4801237896139043
2.5188449330165406
2.558170613560704
2.598110269633885
2.6386734869812
2.6798700010060257
2.721709699106551
2.76420262304881
2.807358971376761
2.8511891018599975
2.8957035339796704
2.940912951453224
2.9868282047985493
3.033460313938169
3.0808204708440834
3.128920042223906
3.1777705722489396
3.2273837853248417
3.2777715889055496
3.3289460763511367
3.380919529830288
3.4337044232680918
3.4873134253398503
3.541759402511637
3.5970554221283177
3.653214755549793
3.7102508813361963
3.7681774884828263
3.8270084797055843
3.8867579747777046
3.947440313918581
4.0090700612355015
4.071662008219116
4.1352311772934796
4.199792825421519
4.265362447766791
4.331955781412411
4.39958880913804
4.468277763255845
4.538039129506347
4.608889651015092
4.680846332311094
4.753926443408023
4.828147523949105
4.903527387416735
4.980084125407815
5.057836111975844
5.136802008040789
5.217000765867817
5.2984516336159455
5.381174159957711
5.465188198770959
5.550513913903892
5.6371717840145035
5.725182607485578
5.814567507416415
5.9053479366924995
5.997545683134312
6.091182874726535
6.186281984928887
6.282865838069889
6.3809576148248315
6.480580857779264
6.581759477079357
6.684517756170468
6.788880357625309
6.894872329063102
7.002519109161156
7.111846533760288
7.222880842065578
7.335648682943922
7.450177121319915
7.5664936446715885
7.68462616962756
7.804603048667183
7.926453076925305
8.05020549910326
8.17589001648777
8.303536794079418
8.433176467832425
8.564840152007443
8.69855944663917
8.834366445120526
8.972293741905258
9.112374440330788
9.25464216056321
9.399131047666316
9.545875779796608
9.694911576526254
9.846274207295982
9.999999999999957
10.156125849704678
10.314689227504
10.475728189512418
10.63928138599875
10.805388070662417
10.97408811005456
11.145421993146233
11.319430841045996
11.496156416869209
11.675641135761417
11.857928075078231
12.043060984724136
12.231084297652718
12.422043140530826
12.615983344569234
12.81295145652238
13.01299474985987
13.216161236112363
13.422499676394626
13.63205959310847
13.844891281828415
14.06104582337291
14.28057509606402
14.503531788178526
14.729969410593405
14.95994230962875
15.193505680091187
15.43071557852096
15.671628936645805
15.916303575044894
16.16479821702611
16.417172502719964
16.673487003393575
16.93380323598812
17.198183677883236
17.466691781891974
17.739391991489807
18.016349756281453
18.29763154770914
18.58330487500614
18.87343830139936
19.16810146056492
19.46736507334062
19.77130096469935
20.079982080987495
20.393482507432466
20.71187748592359
21.03524343307058
21.363657958543957
21.697199883701824
22.035949260507433
22.379987390742116
22.72939684551817
23.084261485096402
23.444666479013065
23.810698326521035
24.18244487735012
24.559995352791507
24.94344036711136
25.332871949298788
25.7283835651533
26.13007013971715
26.53802808005788
26.952355298406555
27.37315123565728
27.80051688523356
28.23455481732731
28.675369203516283
29.123065841765836
29.577752181821058
30.039537350995303
30.508532180361385
30.984849231351657
31.4686028227734
31.959909058245984
32.45888585406641
32.965652967509875
33.48033202557222
34.00304655416108
34.53392200774284
35.07308579945238
35.62066733167298
36.176798027093646
36.74161136025125
37.31524288956523
37.897830289872374
38.489513385469536
39.0904341836723
39.700736908897525
40.32056803727804
40.95007633181775
41.589412878095565
42.23873112052688
42.898186899191025
43.56793848723383
44.248146628854066
44.93897457788295
45.64058813696603
46.35315569735673
47.07684827933124
47.811839573234316
