iv
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.01079181409931183
0.017877607184410095
0.022775673575401306
0.02673914007091522
0.03014184662914276
0.033159269148826595
0.03588868231296539
0.03839302856349945
0.040714269528388976
0.04288483010196686
0.0449256910982132
0.046854018637657154
0.04868316414737701
0.050426479054450975
0.0520935000925064
0.053688041954994194
0.05522154872226714
0.05669592774105071
0.05811690105152129
0.05948828334712982
0.060813889321327204
0.062099441014289845
0.06334303107929229
0.06455228890323639
0.06572530713939667
0.06686590048122404
0.067975976275444
0.06905934921550748
0.07011220460796355
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
0.9999990463266373
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
1.9536733627319336e-06
0.01079181409931183
0.017877607184410095
0.022775673575401306
0.02673914007091522
0.03014184662914276
0.033159269148826595
0.03588868231296539
0.03839302856349945
0.040714269528388976
0.04288483010196686
0.0449256910982132
0.046854018637657154
0.04868316414737701
0.050426479054450975
0.0520935000925064
0.053688041954994194
0.05522154872226714
0.05669592774105071
0.05811690105152129
0.05948828334712982
0.060813889321327204
0.062099441014289845
0.06334303107929229
0.06455228890323639
0.06572530713939667
0.06686590048122404
0.067975976275444
0.06905934921550748
0.07011220460796355
